text,true,pred,prob
how about private companies,non_informative,non_informative,0.96398264
the groom s cake one to rule them all norman ok,non_informative,non_informative,0.9995641
continuing light love prayers support for nepal,non_informative,non_informative,0.9985197
how can a group of people get a schedule to help re pack for victims,non_informative,support_and_relief,0.9965828
making time mins to calais bored featureless france,non_informative,non_informative,0.99880815
rip and all the others,non_informative,non_informative,0.99924576
from zimbabwe with love directed by venues suffolk norfolk essex man s journey across continents,non_informative,non_informative,0.99898785
this scarf is cotton,non_informative,non_informative,0.997834
thoughts and prayers with all our friends in calgary as they weather record floods stay strong,non_informative,non_informative,0.9974273
the pretty reckless wonderwall oasis cover,non_informative,non_informative,0.99739516
be safe my dear country,non_informative,non_informative,0.99527717
people will speculate anything for attention,non_informative,non_informative,0.99801683
video of the e losion at the seriously there s way too much violence and hate in our world,non_informative,non_informative,0.9967699
keep safe everyone especially the sebastehanos out there,non_informative,non_informative,0.9951231
teams deployed by the dhaka municipal council have been running an awareness campaign via the media as well as fumigating areas where standing water poses a risk but safeguarding a population of million citizens is no easy task,support_and_relief,support_and_relief,0.99742717
people in springfield mass stayed in shelters last night help us help tornado victims by donating at ww,support_and_relief,support_and_relief,0.9737718
i don t like bitches in my businessss,non_informative,non_informative,0.99939203
are you comfy with abc news politics reporting do you see criticism as driven primarily by party political agendas,non_informative,non_informative,0.9992386
in the plus side its the start of school today,non_informative,non_informative,0.9990638
salman gets peach raspberry cherry cream slushes at sonic,non_informative,non_informative,0.9989293
just saw them in the pharmacy,non_informative,non_informative,0.9990576
is there anything else i should know in d air let me see ya hand up if you smoke weed,non_informative,non_informative,0.9992811
friends acquaintances shocked over death of salti sisters via,non_informative,non_informative,0.86763316
the special coverage on is both informative and heartbreaking please keep safe people,non_informative,non_informative,0.9964864
volunteers are missing their families in and drawing pictures for the kids,non_informative,support_and_relief,0.9412408
where,non_informative,non_informative,0.9826151
would you think this duo will work well,non_informative,non_informative,0.9989089
the only question they care about is but what about the white people look no further than coverage of baltimore and nepal,non_informative,non_informative,0.9989949
pause pose vernis gloss up in paris france,non_informative,non_informative,0.9994399
sending love and dry wishes to my friends and clients in queensland and northern nsw who are in the line of the flooding,non_informative,non_informative,0.99697316
shame media shows only real news,non_informative,non_informative,0.9990069
if assistance is not provided by the international community these people will not be able to meet their basic minimum nutritional requirements,support_and_relief,support_and_relief,0.99905485
if you are suffering as much as i am tell me anakin prompted,non_informative,non_informative,0.986534
good night i love you,non_informative,non_informative,0.9973816
pretty awesome drinking a firestone xv anniversary ale by buy rite liquors,non_informative,non_informative,0.9995104
exams r over that means less social netwurking coz i have a life not,non_informative,non_informative,0.99952567
is raising funds for affected by hurricane,support_and_relief,support_and_relief,0.99693584
hope that person preaching jesus got an answer to his question on how many hindus are going to help,non_informative,non_informative,0.99889344
the myanmar burma climate change watch website mentions the danger of the downburst on its web page but does not mention details of the meso scale phenomena,support_and_relief,support_and_relief,0.880373
i miss it,non_informative,non_informative,0.9991328
michael dillon secures a boat at the marina on thursday in preparation for,non_informative,non_informative,0.9349499
thanks for your concern but quake and tsunami warning in different part of chile hope everyone is ok and all stay safe,non_informative,non_informative,0.96096563
so scared about all this shit i live next to paris,non_informative,non_informative,0.99901426
nothing more cut throat than competition among brothers replies good question bonnie d,non_informative,non_informative,0.9992872
i cannot believe you didnt comment on our amazing dancing,non_informative,non_informative,0.9994435
i already miss u boys w o u were nothing,non_informative,non_informative,0.999382
weakened typhoon moving out of philippines at least dead,non_informative,non_informative,0.6834745
she didn t want the job leia said slowly but that doesn t mean someone else didn t,non_informative,non_informative,0.99864954
fanged fish washes up on beach post harvey and baffles the internet,non_informative,non_informative,0.9330937
we need an organization in leogane the i area it is an emergency we need help for families and a doctor for the children,support_and_relief,support_and_relief,0.999185
mapping is also ongoing with the information collected in the assessments and should allow to clearly identify victims and better know their needs,support_and_relief,support_and_relief,0.9871465
i am in number dival in front of croix des bouquests what is available now in this place for the victims,support_and_relief,support_and_relief,0.998771
in light of needs in disaster stricken areas the government of the rok intends to transport to japan tons bottles of natural mineral water tons pouches of boiled rice and kg of korean seasoned laver,support_and_relief,support_and_relief,0.9988851
\n pm cdt fri oct \nlocation n w\nmoving n at mph\nmin pressure mb\nmax,non_informative,non_informative,0.99544215
making him aware so my son grows up with others in mind,non_informative,non_informative,0.99658537
wish us luck at swimming carnival we blasting ur music aha,non_informative,non_informative,0.99950397
anyone knows where in we can still find stock of surgical masks amp n masks,non_informative,support_and_relief,0.97759205
mount st joseph student finds new opportunity after fleeing california wildfires,non_informative,non_informative,0.82966727
donated please share peeps,support_and_relief,support_and_relief,0.99134517
let the skyfall we will stand tall at skyfall,non_informative,non_informative,0.99849105
moreover tentative plans were now in place to assist an additional survivors living in some villages in the muzaffarabad area deemed unsafe by the government and likely to be relocated most probably some time in june if approved ahmad added,support_and_relief,support_and_relief,0.9987509
networking event with free buffet east islip ny monday oct th pm all details here,non_informative,non_informative,0.9877652
why so lamig,non_informative,non_informative,0.9990031
in and around sittwe malteser international has provided local residents with essential aid material such as clothing cooking equipment water filters blankets sleeping mats mosquito nets and hygiene articles thanks to financial support from the swiss embassy,support_and_relief,support_and_relief,0.9990821
the needs of the many out way the needs of the few or the one,non_informative,non_informative,0.9981737
i never realized how big my wheels are until i parked next to someone with wheels,non_informative,non_informative,0.9992354
so what happen if god s people touring pagan nation nepal is pagan nation hindus and budhist,non_informative,non_informative,0.9993383
like real talk we can,non_informative,non_informative,0.99933714
sir i just heard on bbc news here in uk that in nepal intn aid started arriving after two days indian help is not counted,non_informative,support_and_relief,0.94462955
i hope the people in nepal okay_,non_informative,non_informative,0.99837434
here u go dude,non_informative,non_informative,0.9986141
i should of told her at the beginning we jus texting we ain t talking she done fell in love off text messages,non_informative,non_informative,0.9995784
my thoughts and prayers are with you guys be strong and stay safe _,non_informative,non_informative,0.9985948
im getting so sick of this why the fuck do people have to die in paris before people stop dying in syria,non_informative,non_informative,0.99738497
bray for gaza yayy for live suicide nay for seems to be the official policy of the eh,non_informative,non_informative,0.9991002
karl malone card lot inserts included utah jazz usa michael jordan end date monday nov,non_informative,non_informative,0.9990938
bleacher report best potential free agent fits available for okc thunder during offseason,non_informative,non_informative,0.99923575
may allah help the people of nepal,non_informative,non_informative,0.998331
pray for our nation,non_informative,non_informative,0.99788815
last year we found that crisis response needs to be gender sensitive hope they re implementing this during,non_informative,non_informative,0.9943153
agreed it isn t a joke or just something you can blame others for it s plain wrong and that s that,non_informative,non_informative,0.99916124
wine country rising aid to california fire survivors earthquake video update,support_and_relief,support_and_relief,0.99581295
horrible news,non_informative,non_informative,0.98904186
the cities portsmouth suffolk newport news hampton va beach chesapeake norfolk dassit,non_informative,non_informative,0.9993069
president trump says he will travel to storm ravaged puerto rico next tuesday,non_informative,support_and_relief,0.98706806
zhang zuoji governor of heilongjiang has instructed all primary and middle schools in the province to open curricula on emergency evacuation teaching students the way of preventing and escaping from dangerous situations,support_and_relief,support_and_relief,0.98158133
is a legend go to bed mary,non_informative,non_informative,0.9993793
support soundclouder s tribute song for victims of the boston marathon bombing,non_informative,non_informative,0.9451931
one restaurant donated falafel sandwiches to the earthquake victims,support_and_relief,support_and_relief,0.99844295
praying for everyone s safety,non_informative,non_informative,0.9970536
i missed national video games day because of hurricane irma,non_informative,non_informative,0.9963731
i just really fucking hate your stupid fucking face,non_informative,non_informative,0.9994671
why would you defend either of them,non_informative,non_informative,0.99865496
mmda teams to help in rescue work in quake battered areas in bohol cebu the,support_and_relief,support_and_relief,0.9972422
california wildfire,non_informative,non_informative,0.9927164
it is pretty good they have lots of tap beer,non_informative,non_informative,0.9993724
birthday drinks for the birthday girl meeks_ pickled cactus,non_informative,non_informative,0.9995309
haha where do you work,non_informative,non_informative,0.9992768
tried to tell himself but really it was a lie that particular pain burned brighter than all the others combined,non_informative,non_informative,0.99915946
someone who supposedly say where food is beeing distributed i should go fight to get it on top of that i won t get any what can the law says about this case,support_and_relief,support_and_relief,0.9857209
tepco had previously failed to confirm the ground water leakage more than two years after the worst nuclear accident since chernobyl in,support_and_relief,support_and_relief,0.71896327
let s ensure every we can is raised do your part and retweet,support_and_relief,support_and_relief,0.87098074
canada to give p m more for typhoon victims,support_and_relief,support_and_relief,0.9891396
no one is trying to be a hero they re trying to be helpful,non_informative,non_informative,0.99030334
wee la street,non_informative,non_informative,0.99823207
aquamarine spring color by pam,non_informative,non_informative,0.9980155
on the as a helpful guide almost any food or drink that stains clothes can also stain your teeth learn mor,non_informative,non_informative,0.99763525
sure that s all we ve done all day and we didn t have a marathon this mornin,non_informative,non_informative,0.9994404
my soul to take,non_informative,non_informative,0.998946
gusts are nuts here oh my jesus we re done,non_informative,non_informative,0.93635756
your light will shine when all else fades,non_informative,non_informative,0.9988368
you re in slick take it take it now,non_informative,non_informative,0.9994092
have fun in the zoo hahaha,non_informative,non_informative,0.9994727
hugh hefner honors sitcom icon norman lear at playboy mansion,non_informative,non_informative,0.9994467
keeping the people of chile peru amp ecuador in my thoughts amp prayers as the earthquake aftershocks continue hope you all stay safe,non_informative,non_informative,0.9966384
whoa pam is one seriously scary cyclone thoughts with vanuatu colleagues and communities tonight lt lt lt,non_informative,non_informative,0.9974375
end to dreadful wait for mum as spalding man jake whyles confirms he s safe after,non_informative,non_informative,0.6680537
there s the statue of liberty the ritz carlton new york battery park,non_informative,non_informative,0.9992679
yeah it s so ass,non_informative,non_informative,0.99933004
its hitting us but were fine,non_informative,non_informative,0.99299145
best good morning text ever points for you glenn coco,non_informative,non_informative,0.99946123
this is clearly fake why are ch amp ing just taken off gold coast,non_informative,non_informative,0.9938875
iraq relief international assisting earthquake affected communities,non_informative,support_and_relief,0.9902416
post photographer thomas cordy in san juan puerto rico shadowing eagles wings foundation of wpb,non_informative,non_informative,0.98808706
because he is wearing a dada shirt amp timberlands with shorts lol,non_informative,non_informative,0.99956125
harvey fallout sends asian price to month high,non_informative,non_informative,0.9750548
the only way is if we can package him and the,non_informative,non_informative,0.9988914
big gallery of the great san francisco earthquake,non_informative,non_informative,0.99746513
my favorite study method is crying,non_informative,non_informative,0.9995377
watching hunger games,non_informative,non_informative,0.9985038
praying for everyone effected by the earthquake in chile lt,non_informative,non_informative,0.9962483
day after cyclone oswald snapper rocks,non_informative,non_informative,0.9976019
these folks need us too,non_informative,support_and_relief,0.5352262
soliman says quake affected bohol residents who have not been given relief,support_and_relief,support_and_relief,0.7914139
call for donations drop off point vinzons hall for queries contact ayna punzalan,support_and_relief,support_and_relief,0.99746656
brand new galaxy s white southport,non_informative,non_informative,0.99931765
pretty cool,non_informative,non_informative,0.9761159
glad im ina th ion wanna test,non_informative,non_informative,0.9993026
feeling blessed pesos lang nawala sakin but im still alive and barely breathing thank you god always,non_informative,non_informative,0.9984523
we ve all knocked something down in a store then awkwardly walked away,non_informative,non_informative,0.9981517
glad to be a part of the ongoing harvey relief amp harvey response efforts,support_and_relief,support_and_relief,0.99652076
agfax thompson on cotton usda raises production doesnt account for harvey irma,non_informative,non_informative,0.927178
please make a duaa for amp may allah help them inshallah,non_informative,non_informative,0.9966462
respect,non_informative,non_informative,0.9972748
at rd st is back in business cb hey irma,non_informative,non_informative,0.88831085
tt italia joker bruce jenner,non_informative,non_informative,0.99928576
our thoughts and prayers remain with the families and colleagues of pcs nelis amp collins and civilian victims of the t,non_informative,non_informative,0.9948774
spared irmas worst puerto ricans sail to virgin islanders aid,support_and_relief,support_and_relief,0.9936221
want a sneak peak of what happens down on the farm at sutton hoo check out our video on youtube,non_informative,non_informative,0.99934906
has really done a good job at revamping there show,non_informative,non_informative,0.9957553
i m at qas north coast regional communications,non_informative,non_informative,0.9944547
sure we will make it this time,non_informative,non_informative,0.9991818
top trending topic on twitter is the atheist loons are gnashing their teeth right about now,non_informative,non_informative,0.99929535
here at sr apg rgb have exchange information amp discuss potential collaboration for cc,non_informative,non_informative,0.96322733
\ slept so early now i m up early watching updates on stay safe and dry everyone \,non_informative,non_informative,0.9990632
thirsty thursday here in florida no bottled water left hurricane irma we re open,non_informative,support_and_relief,0.9569494
keep safe davaoenos is coming,non_informative,non_informative,0.8790509
why must the philippines be an archipelago why must work a hindrance to the concert why must there be a typhoon,non_informative,non_informative,0.99812204
syria refugee crisis how to donate,support_and_relief,support_and_relief,0.9857292
please pray for the philippines typhoon ruby reached it s landfall in the philippines area,non_informative,non_informative,0.995611
task force kalinga activated for humanitarian assistance deployment in the visayas,non_informative,support_and_relief,0.99542904
i ll have to steer my way over for a rum sometime,non_informative,non_informative,0.9995086
i ll just leave you wonder around till i struck you with things other than food still trying to hint,non_informative,non_informative,0.9992938
thousands evacuate as typhoon hagupit lashes philippines interesting and they need our help,non_informative,non_informative,0.5117393
all my support to the entire filipino population more than deaths and millions of people affected by,non_informative,non_informative,0.9951892
my bed is calling me goodnight,non_informative,non_informative,0.9993814
so the state of california is pretty much on fire your move pres trump,non_informative,non_informative,0.99910885
i m at e ress laundromat boston ma,non_informative,non_informative,0.99900645
for what they have done in for what they have done in for what they are doing in,non_informative,non_informative,0.9913141
our teachers spent time after harvey helping students process their feelings,support_and_relief,support_and_relief,0.9027652
in response americares disaster relief includes antibiotics to help treat infections spread by polluted floodwaters and medical supplies to help people with flood related injuries,support_and_relief,support_and_relief,0.9988551
casuallly jamming out to mirrors in my bathroom,non_informative,non_informative,0.9994931
keep safe,non_informative,non_informative,0.99231976
i just won at finger football buffalo wild wings,non_informative,non_informative,0.9995529
oooh watch out e ressing that opinion got into all sorts of trouble recently,non_informative,non_informative,0.9993722
with gone we ll get a blessed respite from social media disaster porn,non_informative,non_informative,0.9991351
please remember the huge loss of lives in nepal the abuse of human rights of asylum seekers the nigerian girls taken by boko haram,non_informative,non_informative,0.9950245
as loran rolled his eyes at her father myri felt her blush deepen okay enough sir the mission did you,non_informative,non_informative,0.99952316
large tropical cyclone winston nearing fiji s main island equivalent to a category hurricane cnn,non_informative,non_informative,0.97098553
sri ri ri ri lanka what you do got dang tears bangladesh cleaning last night,non_informative,non_informative,0.9981177
you not gonna find better then me boo lol,non_informative,non_informative,0.99942744
take your career to the next level at mede ress we have an opening available for a independent nurse practitioner,non_informative,non_informative,0.9959072
have raced hygiene kits with soap toothpaste toothbrushes sleeping mats blankets and underwear to areas hit by typhoon,support_and_relief,support_and_relief,0.9984164
my trip to l a and how irma hung over everything,non_informative,non_informative,0.9982285
we should all be part of this team yadier molina and javier baez of team puerto rico,non_informative,non_informative,0.9857194
what happen in nepal \,non_informative,non_informative,0.9984078
shoutout to amp of for relief efforts meals served,support_and_relief,support_and_relief,0.995572
woke up to mad sweet good morning text messages gt gt,non_informative,non_informative,0.99922395
no plans for the long weekend meet with friends in affected areas and get muddy,non_informative,non_informative,0.9988852
many trump voters who got hurricane relief in texas aren t sure about helping puerto rico,non_informative,support_and_relief,0.5173057
\ e ected to make landfall over aurora isabela area between tonight and sunday morning\,non_informative,non_informative,0.9981384
atleast we are more prepared for and he will be leaving faster hopefully,non_informative,non_informative,0.9972155
food amp water are desperately needed near cabo cush hotel people are looting and fighting please help,support_and_relief,support_and_relief,0.9952669
usgs m km s of medford oklahoma,non_informative,non_informative,0.9526714
some things i see on social networks make me realize who people really are,non_informative,non_informative,0.9992792
mexico the earthquake of our struggle for our children,support_and_relief,non_informative,0.98958975
stay safe getting pushed around by the force of the flap roll plonk flap and dive,non_informative,non_informative,0.9993906
working hard to keep east safe via,support_and_relief,support_and_relief,0.42574406
the images by amp are harrowing thoughts with the families of those lost at the bar in scotland tonight,non_informative,non_informative,0.9866766
it never gets any easier,non_informative,non_informative,0.998749
i swear imma snap at you if you dare talk to my mom or my sister like that ever again,non_informative,non_informative,0.99941504
\ thousands displaced as typhoon koppu pummels northern philippines \n f,support_and_relief,non_informative,0.9929282
i desperately need to start going to bed earlier sleepy meepy,non_informative,non_informative,0.9992204
i would like to have some information please,support_and_relief,support_and_relief,0.9866345
i just want night to turn out how i e ected it to be,non_informative,non_informative,0.99934024
great bullhorn conference exchange conference center w others pic,non_informative,non_informative,0.9990927
hi,non_informative,non_informative,0.9680586
i have sides my quiet side my goofy fun crazy side my loving caring side my side you never want to see,non_informative,non_informative,0.9995437
spot on no cares cause it doesn t involve via,non_informative,non_informative,0.9991855
boston close down logan so my mom doesn t have to leave tomorrow nd i don t have to die worrying,non_informative,non_informative,0.99248236
i like peanut butter on my waffles,non_informative,non_informative,0.9994685
trying to steal clippers hat right now,non_informative,non_informative,0.999408
gulf_news killer heatwave worries e ats in,non_informative,non_informative,0.73799133
marketing for self the hard work of brave amp skilled disaster management team amp forces,support_and_relief,non_informative,0.9949876
like that s gonna help,non_informative,non_informative,0.99630773
and will wear one florida decals on helmets as show of support amp solidarity post,non_informative,non_informative,0.98848313
don t fuse don t fight don t argue lt,non_informative,non_informative,0.9974247
top story night of comedy amp short films fundraiser see more,non_informative,support_and_relief,0.629943
big thanks to for sponsoring some of my silly drawings helped me with a generous donation to disaster rel,non_informative,support_and_relief,0.9305814
despite the snowfall already being reported in some areas the harvest is unlikely to meet domestic consumption needs because of the shortness of time before the planting season shortage of quality seeds available from the autumn planting and the migration of many farmers from rural to urban areas,support_and_relief,support_and_relief,0.99840444
genuine harley f softail model service manual currumbin waters,non_informative,non_informative,0.99905115
prayers for nepal_,non_informative,non_informative,0.99437165
be strong,non_informative,non_informative,0.99770457
she was a bit cold in all this wind wasnt that giving,non_informative,non_informative,0.9989993
this best things about living in oklahoma via,non_informative,non_informative,0.99826115
swear that man poisoned our food,non_informative,non_informative,0.9976426
my contry nepal but today o god why,non_informative,non_informative,0.99866664
our teams are back at it this morning working with,non_informative,support_and_relief,0.8824609
j h has actually admitted something and position of nsft is lamentable,non_informative,non_informative,0.9988913
taguig day,non_informative,non_informative,0.9988134
this is street vendor donating money to relief,support_and_relief,support_and_relief,0.9937828
designated as the lead agency in marromeu and chinde districts food for the hungry is working in three accommodation centers daud nensa and chupanga to provide food shelter sanitation and basic hygene instruction,support_and_relief,support_and_relief,0.99907434
watch waters churn in catarman,non_informative,non_informative,0.9975363
there s gonna be a mother fuckin tornado ahhhhhhhhhhhhhhhh,non_informative,non_informative,0.8850596
whew thurs pa ang labas ni ruby god help us,non_informative,non_informative,0.9980719
oh now the polls are ok,non_informative,non_informative,0.99920267
why is that only those that are in the capital are the ones receiving aid there are other places where the earthquake hit like,support_and_relief,support_and_relief,0.9987256
p s i hate fucking miskitos d,non_informative,non_informative,0.9995721
if you need someone to talk to call nsw mental health line,support_and_relief,support_and_relief,0.6914425
if you want to stalk me you can hahaha lmao,non_informative,non_informative,0.9994205
no class wednesday lets goo,non_informative,non_informative,0.99924797
the japanese red cross has already provided a package of household electrical appliances to families who have moved into temporary homes,support_and_relief,support_and_relief,0.9990452
could you guys please keep the philippines in your duaa please because a typhoon has hit it amp i have family there in sha allah,non_informative,non_informative,0.9984144
so i think that next week will be the week i say yes to everything,non_informative,non_informative,0.99948835
who s coming to my party,non_informative,non_informative,0.99947244
dedicatemagazinepartyparisfw djsthugs w harveyambomo l arc paris,non_informative,non_informative,0.9987092
revealed alex jones and tucker carlson spread racist fake news about black harvey looters,non_informative,non_informative,0.9978471
you never came to help us in my place,support_and_relief,support_and_relief,0.9934797
i m proud of our president,non_informative,non_informative,0.99004436
just kinda in my feelings today,non_informative,non_informative,0.999323
ridiculous that a bunch of thugs from baltimore are taking attention from nepal along with the massive ruling going down on capital hill,non_informative,non_informative,0.99902284
most cholera cases in nairobi are in darajani of laini saba near the heavily polluted nairobi river,support_and_relief,support_and_relief,0.99865544
thanks to everyone who put last night on what a blast great hanging out wes,non_informative,non_informative,0.9990433
jane s carousel is looking a lot better this morning via yay,non_informative,non_informative,0.99891746
i found no help i can die now,support_and_relief,support_and_relief,0.99874544
please help us we are located at fiveth section,support_and_relief,support_and_relief,0.9987968
whether it s good or bad i ll always respect you if your honest with me,non_informative,non_informative,0.9994319
you talk about the girkas nepal but you forget again how u screwed them on pensions true no shame,non_informative,non_informative,0.99922085
is there a tornado or not,non_informative,support_and_relief,0.7152816
as big names in corporate social responsibility turn a blind eye on disasters patanjali ayurved works for nepal being human being indian,non_informative,non_informative,0.6230978
everyone stop what you re doin amp amp go follow he s cute cool amp amp crazy,non_informative,non_informative,0.99933964
i m a victim and i m sick i don t have tent to sleep and i m on the street with a cough what could you do in my case,support_and_relief,support_and_relief,0.9990783
cyclone hit last night and the power was fine,non_informative,non_informative,0.61515474
i m speechless,non_informative,non_informative,0.99892586
important mo needs your help txt redcross to to donate or online help at,non_informative,support_and_relief,0.9913263
working with john klassen grande prairie mazda,non_informative,non_informative,0.99121314
here s a cutie mora,non_informative,non_informative,0.99865687
i agree killing them was extreme amp feel sorry for their families but let s take notice of helpless others killed in nepal etc,non_informative,non_informative,0.997366
we re looking forward to it,non_informative,non_informative,0.9965294
those runnin vanuatu should b the bolt report supporters group,non_informative,non_informative,0.57539296
theres nothing to do either,non_informative,non_informative,0.9987735
on the bus next stop hopkinton l street running club w,non_informative,non_informative,0.99932194
out of a possible on the richter scale wow god be with them all during this time,non_informative,non_informative,0.9989599
thanks mam for quick action in nepal proud to have u in mea isse pehle india ne itni jaldi rahat karya nahi kiya hai,non_informative,non_informative,0.99597317
federal gov t says it will match donations made to nepal earthquake relief fund,support_and_relief,support_and_relief,0.99176425
so umm if you want to bring me some food and sweet tea that d be cool,non_informative,non_informative,0.99909365
time to boycott these guys queensland liquor store june,non_informative,non_informative,0.99907196
anything in people s refrigerators has gone bad by now,non_informative,non_informative,0.9976242
like many is doing all he can in medicine hat,support_and_relief,non_informative,0.5221418
you this fucking snow oc,non_informative,non_informative,0.9991543
now elon musk is offering to rebuild puerto rico s entire power grid,support_and_relief,support_and_relief,0.8819858
i really need to stop staying up till early hours in the morning,non_informative,non_informative,0.9994686
in case you haven t seen yet this photo was taken right where my season s tickets are \,non_informative,non_informative,0.99812573
florida grandmother surprised by officers generosity and good looks ahead of irma,support_and_relief,support_and_relief,0.9899913
f is for friends who dont talk to you u is for ur alone n is for never having any plans at all all you do is sit at home,non_informative,non_informative,0.99935013
according to the bounty hunter s code of ethics zekk was now free to capture the man and bring him in for the reward z,non_informative,non_informative,0.99858034
action auger the gentleman plumbers are pumping out basements at no charge phone,non_informative,support_and_relief,0.99351996
seeing as you re a bit of a like me i m surprised at your lack of tweets on the magnificent russian meteor,non_informative,non_informative,0.9993667
ur bf n his pals have started their beer marathon in prep for the aj fight rumour is the group of will finish a whole crate of ccccc,non_informative,non_informative,0.9994234
i got surprised with a cake from the nurses today at cwn i love them so much they made my e erience worth while so bittersweet,non_informative,non_informative,0.9990608
college students check out the local reality show,non_informative,non_informative,0.99910504
but thank god aint in cebu anymore god bless pinoys,non_informative,non_informative,0.9993716
weeping willow wont you wallow louder,non_informative,non_informative,0.9991972
yes that s why i typed it,non_informative,non_informative,0.9988681
you ve been sleeping on the one you ve been dreaming about,non_informative,non_informative,0.9993662
must do the most popular rooftop in puerto rico at,non_informative,non_informative,0.9991115
no one stabbed overnight although everyone was in scattered motels etc,non_informative,non_informative,0.99669623
yes girl lol i got it right after class i was gonna sue them if they would ve lost it,non_informative,non_informative,0.99956435
yyc is doing as well as it is because of community mindedness and good planning,non_informative,non_informative,0.9840761
wfp also seeks to create communal assets which could further improve food production health and living conditions through the rehabilitation of social infrastructure drinking water and sewerage systems housing and public buildings repair and construction,support_and_relief,support_and_relief,0.9945478
last week i read an article that said hagupit means smash in filipino and now i read an article that says it means lash what is it,non_informative,non_informative,0.9992073
so christian conversion machineries have started to convert politics started,non_informative,non_informative,0.99897987
exhausted and emotional today everyone walking around is like a zombie,non_informative,non_informative,0.9965739
pakistan navy helping people in flood stricken sri lanka,support_and_relief,support_and_relief,0.9941559
another day in this crazy world of ours smh,non_informative,non_informative,0.9988708
in the light of the results of the ministry of health s nutritional survey in the flood affected areas which showed high levels of malnutrition among children under five years old the food security cluster has recommended that the process of resettling displaced people should proceed as rapidly as possible with priority given to the identification of food for recovery projects,support_and_relief,support_and_relief,0.99892056
dia where the cops go harder than the students,non_informative,non_informative,0.99934334
so sad news prayer is our greatest donation and faith is our best armor,non_informative,non_informative,0.9969933
microwave large capacity mermaid beach,non_informative,non_informative,0.9990932
i m going to make you remember me,non_informative,non_informative,0.99943
like the bitch that she is power is out bored as shit,non_informative,non_informative,0.9994723
my favorite position is when a nigga is hittin it from the back suck thru teeth be makin my night,non_informative,non_informative,0.9995652
god is good even when the world is not,non_informative,non_informative,0.9992163
lots to think about today,non_informative,non_informative,0.99604565
we are shooting for a pm opening tomorrow night with a slimmed down menu good news,non_informative,non_informative,0.9989706
ty to all who sent messages of help amp support we continue to update info as we can see,non_informative,non_informative,0.83583176
aid to head to s remote islands to survey damage pic,support_and_relief,support_and_relief,0.9904337
we re coming for ya aba,support_and_relief,non_informative,0.9967854
never lower your head nepal,non_informative,non_informative,0.9829642
volunteers taking donations for mexico earthquake corner of speedway and grande,support_and_relief,support_and_relief,0.99270004
can i know who it is,non_informative,non_informative,0.99901116
water bombing at hartley vale this afternoon,non_informative,non_informative,0.9906275
im really excited like hello christmas,non_informative,non_informative,0.99956363
when you don t give a fuck what anyone says gt gt gt gt,non_informative,non_informative,0.9994955
i have a child who is burned where must i go with him,support_and_relief,support_and_relief,0.99904233
you have to calcufast philippines starts clean up after hagupit,non_informative,non_informative,0.97301406
what stuff aww what time is it there,non_informative,non_informative,0.999482
pee on tod what did tod do to you p newark penn station,non_informative,non_informative,0.9992675
well done and thank you for your skilled and enjoyable today in a rainy no mean feat f,non_informative,non_informative,0.9977264
fo shiz our creek is well up,non_informative,non_informative,0.98232424
we are in jacmel we need tents,support_and_relief,support_and_relief,0.99907506
rescue workers begin relief and clean up operation in vanuatu following,support_and_relief,support_and_relief,0.9793434
hiding from mayhaps ah ok now that makes sense lol,non_informative,non_informative,0.999116
free followers toptrendww tt worldwide,non_informative,non_informative,0.9989178
i wanna be a porn star,non_informative,non_informative,0.9994879
the boston bombing delayed things i don t want it lost in the shuffle all edited and came across well,non_informative,non_informative,0.998744
lmao what some nasty ass henny,non_informative,non_informative,0.9994696
be strong oy,non_informative,non_informative,0.999172
thinking of all my california loved ones friends and colleagues please be safe,non_informative,non_informative,0.9972596
ugh them chili dogs gave me heartburn like a mf oh well the kids got what they wanted,non_informative,non_informative,0.9994122
nz navy ship sails with aid for cyclone ravaged vanuatu the hmnzs canterbury has left new zealand for vanuatu,support_and_relief,support_and_relief,0.9982247
harvey james was born on this day,non_informative,non_informative,0.9984711
bus friends are not real friends only friends cause its convenient,non_informative,non_informative,0.99952745
is this guy crazy,non_informative,non_informative,0.9979342
auntie was very afraid but were okay mmartino prudential plaza,non_informative,non_informative,0.9923854
we pray for all victims of the,non_informative,non_informative,0.9950978
hey nasa thanks for that warning now bruce willis has to save the world agian,non_informative,non_informative,0.9987631
scientists say the sierra s eastern front is long overdue for a large earthquake along the california nevada line,non_informative,support_and_relief,0.95203704
operation goal to meet the urgent needs of the worst affected families in assam and bihar with food shelter family packs and medical services to ensure improved quality of water over a period of four months and prepare to meet longer term needs through necessary capacity building and disaster mitigation initiatives over a further period of six months after the emergency phase,support_and_relief,support_and_relief,0.9990965
trump at a church in puerto rico from jonathan ernst,non_informative,non_informative,0.9980749
cool would love to utilize the tool more,non_informative,non_informative,0.9981128
i hope the storm won t hit our village i m scared says yo anton in an evacuation centre,non_informative,non_informative,0.42028776
goodmorning keepsafe everyone b,non_informative,non_informative,0.9966479
ya lol the only language i can speak other than english is maori but nobody here seems to be maori hah ahaa,non_informative,non_informative,0.99944896
imma throw this can at you right now,non_informative,non_informative,0.9990953
mood for love,non_informative,non_informative,0.99946684
do i need to show u guess i gotta show u,non_informative,non_informative,0.9994623
pray for us,non_informative,non_informative,0.9967873
